clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,timing_variant,technique,analysis_tier,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,reference_midi,single_pitch,note_onset_s,midi_path,audio_path,status
long_low_short-rep07__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,p,32,32,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep07__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep07__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,p,32,32,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep08__t-pizzicato__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep01__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep02__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep03__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep04__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep05__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep06__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep07__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,mf,64,64,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep08__t-pizzicato__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep01__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep02__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep03__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep04__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep05__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep06__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep07__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,pizzicato,real_counterfactual_primary,43,f,96,96,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep08__t-pizzicato__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep01__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep02__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep03__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep04__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep05__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep06__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep07__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,p,32,32,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep08__t-legato_slur__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep01__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep02__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep03__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep04__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep05__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep06__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep07__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,mf,64,64,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep08__t-legato_slur__d-mf__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,1821681125536737200,20260826,long_low_short-rep01,1,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep01__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,2911600852117595179,20260826,long_low_short-rep02,2,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep02__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,1399299735963476573,20260826,long_low_short-rep03,3,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep03__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,3278601921478672932,20260826,long_low_short-rep04,4,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep04__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,3792011369038416571,20260826,long_low_short-rep05,5,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep05__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,8000593431006145158,20260826,long_low_short-rep06,6,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep06__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,3027752896819503932,20260826,long_low_short-rep07,7,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep07__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_low_short-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_low_short,long,low,short,legato_slur,real_counterfactual_primary,49,f,96,96,,5380287683912322282,20260826,long_low_short-rep08,8,1.0,1.0,120,57.0,True,0.75,data/midi/sweep/steps/n120/long_low_short-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_low_short-rep08__t-legato_slur__d-f__s-steps__w-wt10_wc10__n-120.wav,planned
long_high_long-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_high_long,long,high,long,sustain,real_counterfactual_primary,36,p,32,32,,783129699631193259,20260826,long_high_long-rep01,1,1.0,1.0,120,81.0,True,0.75,data/midi/sweep/steps/n120/long_high_long-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_high_long-rep01__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
long_high_long-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120,model,VIOLET,sweep_steps,steps,long_high_long,long,high,long,sustain,real_counterfactual_primary,36,p,32,32,,3205758975103824288,20260826,long_high_long-rep02,2,1.0,1.0,120,81.0,True,0.75,data/midi/sweep/steps/n120/long_high_long-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.mid,data/model_audio/sweep/long_high_long-rep02__t-sustain__d-p__s-steps__w-wt10_wc10__n-120.wav,planned
